location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20211024T1400,15.710529,46.0,9.3876505,85.60129
20211024T1500,16.440529,44.0,7.6367526,81.869896
20211024T1600,16.55053,44.0,7.2805495,81.46923
20211024T1700,15.910529,49.0,7.2,89.99999
20211024T1800,14.410529,59.0,9.605998,102.99461
20211024T1900,12.010529,68.0,9.983106,115.64101
20211024T2000,10.570529,72.0,8.587338,123.023865
20211024T2100,10.080529,73.0,7.7879906,123.69006
20211024T2200,9.830529,74.0,5.8048253,119.74488
20211024T2300,9.370529,76.0,5.495161,121.6075
20211025T0000,9.080529,75.0,5.315336,118.30075
20211025T0100,8.950529,73.0,6.12,118.07248
20211025T0200,9.000529,71.0,6.489992,123.69006
20211025T0300,8.770529,70.0,7.5170207,106.69924
20211025T0400,8.060529,71.0,7.968939,108.434944
20211025T0500,7.5105286,72.0,7.289444,110.22486
20211025T0600,7.4905286,69.0,7.9036193,120.06859
20211025T0700,7.3305287,67.0,8.225035,113.19859
20211025T0800,7.3005285,67.0,7.754637,111.80141
20211025T0900,8.620529,66.0,7.628263,109.29004
20211025T1000,11.640529,61.0,7.072878,104.74355
20211025T1100,14.010529,55.0,5.4477882,97.59464
20211025T1200,15.980529,48.0,1.835647,101.30993
20211025T1300,16.860529,45.0,4.1046314,285.25513
20211025T1400,18.010529,44.0,6.924738,278.97263
20211025T1500,18.190529,47.0,10.041354,284.53445
20211025T1600,17.71053,52.0,11.966954,285.70865
20211025T1700,16.350529,57.0,10.24578,288.43494
20211025T1800,15.430529,60.0,6.638072,282.5288
20211025T1900,14.600529,63.0,3.8773184,248.1986
20211025T2000,13.990529,65.0,5.00128,210.25644
20211025T2100,13.5505295,68.0,5.771239,183.57634
20211025T2200,12.870529,73.0,5.4119864,176.18593
20211025T2300,12.280529,76.0,5.0528407,175.91438
20211026T0000,11.880529,77.0,5.506941,191.30994
20211026T0100,12.010529,75.0,4.896529,197.10272
20211026T0200,12.370529,73.0,6.12,241.92752
20211026T0300,12.350529,76.0,7.8954163,245.77226
20211026T0400,11.860529,82.0,8.427383,250.0169
20211026T0500,11.670529,84.0,7.8954163,245.77226
20211026T0600,11.610529,84.0,7.2,233.1301
20211026T0700,11.850529,84.0,6.8777895,222.8789
20211026T0800,12.240529,83.0,5.0911684,225.0
20211026T0900,13.270529,77.0,9.746631,265.7636
20211026T1000,14.220529,68.0,13.324863,271.54816
20211026T1100,14.750529,65.0,12.979984,273.17984
20211026T1200,15.390529,62.0,11.885453,271.73572
20211026T1300,15.700529,59.0,11.542478,273.57632
20211026T1400,16.110529,57.0,11.177405,284.93143
20211026T1500,16.250528,55.0,9.904906,289.0935
20211026T1600,16.080528,55.0,9.107359,288.43497
20211026T1700,15.390529,58.0,6.924738,278.97263
20211026T1800,14.680529,61.0,4.3349743,274.76364
20211026T1900,13.620529,66.0,3.319036,257.4712
20211026T2000,12.830529,69.0,3.396233,212.00539
20211026T2100,12.170529,71.0,4.68,180.0
20211026T2200,11.470529,73.0,4.73506,171.25385
20211026T2300,10.660529,78.0,4.1046314,142.12502
20211027T0000,10.0505295,81.0,4.1046314,142.12502
20211027T0100,9.650529,84.0,3.319036,139.3987
20211027T0200,9.280529,86.0,3.8268526,131.18591
20211027T0300,8.880529,88.0,4.198285,120.96376
20211027T0400,8.320529,92.0,5.692099,124.69515
20211027T0500,7.9005284,95.0,6.489992,123.69006
20211027T0600,7.2705283,97.0,7.4128532,119.054596
20211027T0700,6.6705284,96.0,7.5942082,121.429565
20211027T0800,6.8405285,94.0,6.9153743,128.6598
20211027T0900,9.0505295,80.0,12.4811535,123.231705
20211027T1000,11.000529,73.0,13.0447235,117.97947
20211027T1100,12.750529,68.0,12.768586,111.50143
20211027T1200,14.600529,60.0,10.739833,103.570435
20211027T1300,14.960529,60.0,5.6233797,50.194427
20211027T1400,15.660529,58.0,5.2416787,15.945404
20211027T1500,15.740529,59.0,6.2145634,349.992
20211027T1600,15.400529,59.0,7.289444,339.77515
20211027T1700,14.930529,59.0,6.489992,340.55997
20211027T1800,14.440529,61.0,3.5455887,336.0375
20211027T1900,13.770529,64.0,0.8049845,243.43495
20211027T2000,12.840529,67.0,2.52,180.0
20211027T2100,11.810529,72.0,4.0249224,169.69516
20211027T2200,11.100529,71.0,5.0911684,171.8699
20211027T2300,10.400529,69.0,5.3517847,137.72632
20211028T0000,9.420529,72.0,7.5685663,115.34617
20211028T0100,8.240529,76.0,9.693296,121.32869
20211028T0200,7.3605285,78.0,8.714677,128.29016
20211028T0300,6.3905287,81.0,5.8048253,119.74488
20211028T0400,5.6805286,81.0,4.39436,124.99202
20211028T0500,5.8305287,80.0,7.5685663,115.34617
20211028T0600,6.3105288,76.0,8.089993,110.854454
20211028T0700,6.1305285,76.0,9.0,106.2602
20211028T0800,5.8205285,80.0,9.793058,107.10272
20211028T0900,7.7305284,76.0,10.931203,107.241455
20211028T1000,10.630529,68.0,10.390226,104.03624
20211028T1100,13.250529,63.0,7.771331,103.392494
20211028T1200,15.270529,53.0,3.2599385,96.34019
20211028T1300,16.46053,47.0,5.7599998,89.99999
20211028T1400,17.56053,43.0,2.8799999,89.99999
20211028T1500,17.930529,40.0,3.9763298,95.19443
20211028T1600,17.82053,41.0,5.0528407,94.08562
20211028T1700,17.420528,43.0,7.2,89.99999
20211028T1800,16.110529,52.0,9.904906,109.09349
20211028T1900,13.670529,64.0,10.587918,125.31121
20211028T2000,12.0505295,66.0,10.383987,146.30994
20211028T2100,11.920529,58.0,9.793059,143.97263
20211028T2200,11.480529,64.0,10.009036,142.30576
20211028T2300,11.160529,64.0,9.686609,138.01279
20211029T0000,10.390529,61.0,9.422101,136.54816
20211029T0100,9.620529,57.0,9.220499,128.6598
20211029T0200,8.730529,60.0,8.287822,124.38034
20211029T0300,8.260529,62.0,6.638072,130.60129
20211029T0400,8.660529,56.0,7.386582,133.02505
20211029T0500,8.840529,54.0,8.287822,124.38034
20211029T0600,8.180529,57.0,9.178235,115.55997
20211029T0700,6.8805285,63.0,10.365251,110.323135
20211029T0800,6.0705285,69.0,11.384199,108.434944
20211029T0900,8.080529,65.0,10.931203,107.241455
20211029T1000,11.280529,59.0,10.739833,103.570435
20211029T1100,14.070529,54.0,10.661107,101.68936
20211029T1200,16.29053,47.0,9.47012,98.74616
20211029T1300,17.20053,45.0,11.609651,97.125015
20211029T1400,18.410528,41.0,12.074766,100.30484
20211029T1500,19.020529,40.0,11.304229,99.162346
20211029T1600,18.840528,41.0,11.5199995,89.99999
20211029T1700,17.65053,44.0,10.538843,97.85332
20211029T1800,15.850529,51.0,10.30883,114.77514
20211029T1900,13.950529,55.0,9.422101,136.54816
20211029T2000,11.610529,47.0,8.587338,146.97614
20211029T2100,10.860529,54.0,8.435069,140.19443
20211029T2200,11.0505295,56.0,9.449572,139.63547
20211029T2300,11.100529,52.0,11.923557,118.88658
20211030T0000,9.510529,54.0,12.979984,123.69006
20211030T0100,7.2505283,62.0,14.512064,119.74488
20211030T0200,6.1505284,70.0,15.575981,123.69006
20211030T0300,7.3705287,63.0,14.4,126.869896
20211030T0400,7.9005284,61.0,16.075521,124.04593
20211030T0500,7.790529,62.0,20.570463,122.85571
20211030T0600,7.9405284,59.0,23.893261,120.815704
20211030T0700,7.8305287,58.0,24.514387,119.9536
20211030T0800,8.150529,57.0,24.881702,121.39027
20211030T0900,10.220529,51.0,24.387178,121.10881
20211030T1000,11.860529,49.0,16.434305,118.81079
20211030T1100,12.170529,51.0,17.31746,110.69544
20211030T1200,12.460529,52.0,9.19939,120.57922
20211030T1300,9.690529,68.0,24.703976,108.69898
20211030T1400,10.410529,64.0,22.180206,125.75388
20211030T1500,10.8005295,62.0,20.073025,122.55
20211030T1600,11.610529,62.0,18.875126,124.9025
20211030T1700,12.3005295,62.0,15.990646,121.18497
20211030T1800,12.180529,64.0,15.349684,129.2894
20211030T1900,11.900529,66.0,12.096214,126.528854
20211030T2000,13.500529,62.0,9.422101,136.54816
20211030T2100,14.810529,59.0,8.707237,150.25511
20211030T2200,14.410529,60.0,8.669949,138.36646
20211030T2300,13.760529,62.0,9.220499,128.6598
20211031T0000,13.870529,62.0,9.504272,127.30394
20211031T0100,13.600529,64.0,9.449572,130.36453
20211031T0200,11.700529,77.0,12.661564,104.82648
20211031T0300,10.980529,82.0,13.397612,120.69972
20211031T0400,10.890529,83.0,12.181624,124.1597
20211031T0500,10.8005295,89.0,12.261157,130.23636
20211031T0600,10.920529,91.0,15.617529,115.97439
20211031T0700,10.720529,94.0,11.525623,128.6598
20211031T0800,10.5505295,94.0,11.119281,119.054596
20211031T0900,10.970529,92.0,11.592895,115.76932
20211031T1000,11.810529,88.0,12.287555,121.82744
20211031T1100,12.440529,84.0,13.854155,114.56717
20211031T1200,13.3005295,81.0,11.367109,100.954056
20211031T1300,18.740528,50.0,19.130875,109.798874
20211031T1400,19.690529,47.0,17.418196,108.06047
20211031T1500,20.30053,46.0,17.709658,116.56505
20211031T1600,20.490528,46.0,16.78156,125.39479
20211031T1700,19.21053,46.0,14.336861,151.50436
20211031T1800,16.48053,57.0,13.397612,149.30028
20211031T1900,14.230529,65.0,11.983188,147.26477
20211031T2000,13.400529,63.0,11.885453,144.86581
20211031T2100,14.180529,62.0,12.287555,148.17255
20211031T2200,16.410528,58.0,10.661107,168.31064
20211031T2300,16.39053,68.0,10.805998,209.98164
20211101T0000,16.54053,69.0,1.4399999,270.0
20211101T0100,13.820529,84.0,3.5455887,23.962494
20211101T0200,13.930529,88.0,13.5515,253.00919
20211101T0300,13.400529,85.0,15.683776,279.24612
20211101T0400,12.140529,92.0,11.631956,291.8014
20211101T0500,11.270529,93.0,11.966954,313.78113
20211101T0600,10.620529,92.0,8.14587,315.0
20211101T0700,10.840529,91.0,6.6185193,292.38013
20211101T0800,11.340529,82.0,13.039754,276.34018
20211101T0900,12.100529,75.0,13.797912,277.49585
20211101T1000,12.640529,68.0,14.04,270.0
20211101T1100,13.080529,67.0,14.77755,272.79272
20211101T1200,13.580529,64.0,14.759999,270.0
20211101T1300,13.160529,68.0,8.654987,225.0
20211101T1400,13.760529,63.0,9.47012,261.25385
20211101T1500,13.350529,62.0,15.905319,275.19443
20211101T1600,12.570529,67.0,16.24394,282.80426
20211101T1700,11.770529,70.0,14.264361,280.1755
20211101T1800,11.020529,74.0,9.746631,274.2364
20211101T1900,9.990529,79.0,7.2,270.0
20211101T2000,9.0505295,80.0,7.4128532,240.9454
20211101T2100,8.210529,80.0,9.178235,221.82018
20211101T2200,8.630529,76.0,8.942214,220.1009
20211101T2300,8.960529,74.0,9.178235,228.17984
20211102T0000,9.250529,76.0,9.360001,247.38014
20211102T0100,8.360529,81.0,10.685391,237.38075
20211102T0200,7.7305284,83.0,9.585739,235.71313
20211102T0300,7.2805285,85.0,6.3690495,227.29062
20211102T0400,7.4105287,85.0,5.6233797,219.80557
20211102T0500,7.3105288,81.0,5.1165614,219.28941
20211102T0600,7.2805285,83.0,2.9024127,172.87498
20211102T0700,7.1405287,87.0,5.6002855,135.0
20211102T0800,8.080529,87.0,6.3690495,132.70938
20211102T0900,9.380529,79.0,5.8048253,172.87498
20211102T1000,10.100529,65.0,18.079027,257.34744
20211102T1100,10.660529,62.0,19.134262,265.68396
20211102T1200,11.770529,57.0,18.532133,245.9245
20211102T1300,11.440529,61.0,24.36591,257.19574
20211102T1400,11.420529,60.0,24.18707,255.34326
20211102T1500,11.480529,60.0,24.503809,259.84573
20211102T1600,11.220529,60.0,19.652176,261.57303
20211102T1700,10.400529,63.0,12.9249525,257.125
20211102T1800,9.270529,67.0,6.696387,216.25385
20211102T1900,7.6005287,79.0,9.227524,159.44395
20211102T2000,6.7205286,84.0,8.699793,155.55605
20211102T2100,6.6105285,81.0,9.1641035,135.0
20211102T2200,5.9005284,82.0,11.119281,119.054596
20211102T2300,6.2005286,85.0,9.885262,146.88866
20211103T0000,6.4705286,86.0,19.255793,110.806786
20211103T0100,7.1405287,78.0,18.837324,135.0
20211103T0200,7.1605287,69.0,17.81909,135.0
20211103T0300,6.9705286,71.0,18.075441,134.19307
20211103T0400,6.9305286,82.0,14.565548,129.98688
20211103T0500,7.0005283,83.0,16.199999,126.869896
20211103T0600,6.1205287,89.0,13.891522,121.2184
20211103T0700,5.8305287,92.0,10.931203,107.241455
20211103T0800,6.2105284,90.0,6.151683,110.556046
20211103T0900,6.6405287,91.0,4.379589,99.46232
20211103T1000,7.1905284,88.0,3.6,89.99999
20211103T1100,7.9305286,84.0,3.8773184,338.1986
20211103T1200,8.950529,79.0,9.904906,250.90651
20211103T1300,10.200529,75.0,14.081477,122.47119
20211103T1400,11.530529,63.0,11.525623,165.52971
20211103T1500,11.070529,66.0,12.245294,181.68468
20211103T1600,11.180529,69.0,3.319036,192.52881
20211103T1700,9.860529,78.0,7.0911775,336.0375
20211103T1800,9.210529,81.0,6.8399997,360.0
20211103T1900,8.3005295,87.0,6.12,28.07248
20211103T2000,7.6305285,92.0,6.151683,20.556046
20211103T2100,7.8805285,77.0,8.4042845,260.1342
20211103T2200,7.040529,75.0,14.512064,240.25513
20211103T2300,6.0605288,76.0,12.783802,237.65256
20211104T0000,6.1505284,78.0,13.217443,240.64226
20211104T0100,5.8405285,80.0,16.965895,252.7185
20211104T0200,5.7005286,83.0,20.966715,254.0546
20211104T0300,5.6905284,84.0,23.828083,265.6677
20211104T0400,5.5505285,86.0,19.959719,262.74683
20211104T0500,5.4005284,85.0,21.188072,260.2176
20211104T0600,5.5505285,85.0,23.023119,260.09583
20211104T0700,5.3005285,86.0,23.857979,264.80557
20211104T0800,5.3705287,84.0,23.441502,259.38034
20211104T0900,5.6105285,83.0,25.922499,260.40686
20211104T1000,6.2205286,81.0,26.795223,263.82983
20211104T1100,7.1005287,75.0,28.162956,265.6013
20211104T1200,7.7105284,73.0,25.570139,268.38647
20211104T1300,8.780529,68.0,23.803596,266.53177
20211104T1400,8.740529,67.0,23.499481,264.7261
20211104T1500,8.900529,65.0,18.806337,264.5077
20211104T1600,8.910529,66.0,18.775301,265.6013
20211104T1700,8.420529,70.0,13.276144,257.4712
20211104T1800,8.450529,67.0,10.163227,247.0679
20211104T1900,7.8905287,69.0,13.1041975,249.0755
20211104T2000,7.5205283,70.0,13.0447235,242.02054
20211104T2100,7.5805287,66.0,16.179987,237.72437
20211104T2200,7.2005286,72.0,14.33234,244.72229
20211104T2300,6.8405285,71.0,13.891522,238.7816
20211105T0000,6.4905286,76.0,13.0447235,242.02054
20211105T0100,6.8605285,79.0,10.495713,239.03624
20211105T0200,6.8505287,83.0,10.495713,247.83365
20211105T0300,6.7505283,83.0,10.703569,250.34618
20211105T0400,6.7705283,84.0,9.0,253.7398
20211105T0500,6.7005286,86.0,8.427383,250.0169
20211105T0600,6.6805286,81.0,9.83268,246.2505
20211105T0700,6.5505285,79.0,9.290511,234.46233
20211105T0800,6.5805287,77.0,9.686609,228.01279
20211105T0900,7.6305285,77.0,10.182337,261.8699
20211105T1000,7.9805284,81.0,10.308831,282.09476
20211105T1100,8.120529,84.0,6.2145634,280.008
20211105T1200,8.510529,81.0,2.0991426,329.03625
20211105T1300,10.170529,61.0,4.3349743,355.23636
20211105T1400,10.510529,59.0,4.68,360.0
20211105T1500,10.700529,58.0,6.489992,356.8202
20211105T1600,10.340529,59.0,10.182337,351.8699
20211105T1700,9.980529,60.0,12.24,360.0
20211105T1800,9.260529,65.0,12.979984,356.8202
20211105T1900,7.9305286,72.0,11.542478,356.42368
20211105T2000,6.8505287,77.0,10.538843,352.1467
20211105T2100,6.3105288,80.0,7.5170207,343.30075
20211105T2200,5.5205283,84.0,5.4833565,336.8014
20211105T2300,5.9005284,82.0,3.5455887,336.0375
20211106T0000,6.2605286,82.0,2.1897945,350.5377
20211106T0100,6.3405285,82.0,1.2979984,33.690063
20211106T0200,5.9305286,84.0,1.2979984,123.69006
20211106T0300,5.8205285,84.0,0.5091169,315.0
20211106T0400,5.6905284,85.0,1.835647,258.69006
20211106T0500,5.6705284,85.0,2.3051248,308.65982
20211106T0600,5.4905286,86.0,2.2768397,341.56506
20211106T0700,5.290529,88.0,2.6208394,344.0546
20211106T0800,5.4705286,86.0,1.4399999,360.0
20211106T0900,6.5905285,77.0,3.5455887,66.037506
20211106T1000,7.9005284,66.0,6.830519,71.56504
20211106T1100,8.5505295,62.0,6.9527545,21.250488
20211106T1200,8.730529,63.0,11.090103,346.86597
20211106T1300,9.200529,63.0,9.178235,334.44003
20211106T1400,10.250529,59.0,10.464797,333.43497
20211106T1500,10.630529,58.0,11.165805,339.22775
20211106T1600,10.580529,58.0,8.854829,333.43497
20211106T1700,9.620529,63.0,6.9153743,321.3402
20211106T1800,8.560529,66.0,6.1305785,319.76367
20211106T1900,7.7705283,68.0,3.219938,296.56506
20211106T2000,7.1805286,69.0,3.219938,243.43495
20211106T2100,6.6905284,71.0,3.8268526,221.18593
20211106T2200,5.9705286,75.0,2.5959969,236.30994
20211106T2300,5.4105287,77.0,2.5959969,236.30994
20211107T0000,5.0305285,78.0,3.8773184,248.1986
20211107T0100,4.7505283,79.0,3.8268526,228.81409
20211107T0200,4.9905286,76.0,6.87779,186.009
20211107T0300,3.7705286,81.0,7.2359104,174.28941
20211107T0400,3.4305286,82.0,5.3517847,160.34618
20211107T0500,3.4305286,82.0,4.3349743,138.36646
20211107T0600,3.3005285,82.0,5.5887027,165.06857
20211107T0700,2.3205285,81.0,8.209263,195.25513
20211107T0800,2.1505284,80.0,8.669949,184.76364
20211107T0900,4.2505283,75.0,4.5536795,161.56505
20211107T1000,7.6505284,69.0,5.5887027,255.06857
20211107T1100,9.790529,57.0,11.165805,271.84763
20211107T1200,10.680529,52.0,15.876775,273.9005
20211107T1300,10.990529,51.0,17.28,270.0
20211107T1400,10.780529,55.0,19.602652,277.38605
20211107T1500,11.450529,56.0,17.283749,268.80652
20211107T1600,11.110529,61.0,15.84,270.0
20211107T1700,10.380529,67.0,13.493999,279.21103
20211107T1800,9.650529,74.0,12.964998,271.59113
20211107T1900,9.060529,78.0,13.75558,276.009
20211107T2000,8.310529,83.0,12.979984,289.44003
20211107T2100,7.4105287,87.0,10.636766,293.9625
20211107T2200,7.0005283,88.0,8.049845,280.30487
20211107T2300,6.5005283,89.0,6.12,270.0
20211108T0000,6.7105284,88.0,5.0142193,248.9625
20211108T0100,6.7805285,87.0,5.0911684,261.8699
20211108T0200,6.7005286,88.0,3.5455887,293.9625
20211108T0300,6.4905286,90.0,2.9024127,352.875
20211108T0400,5.6205287,94.0,3.6,53.130096
20211108T0500,4.9405284,95.0,4.3349743,94.76365
20211108T0600,4.2505283,95.0,4.452954,104.03624
20211108T0700,3.8005285,95.0,1.8,89.99999
20211108T0800,3.6705287,94.0,0.5091169,315.0
20211108T0900,4.3705287,91.0,2.0364676,315.0
20211108T1000,5.7605286,84.0,3.6,323.13013
20211108T1100,7.0505285,76.0,7.754637,338.1986
20211108T1200,7.8605285,64.0,9.793058,342.89728
20211108T1300,11.170529,49.0,11.923557,28.886566
20211108T1400,11.660529,46.0,10.97262,41.009094
20211108T1500,11.830529,44.0,10.1887,57.994614
20211108T1600,11.580529,46.0,9.931042,46.468796
20211108T1700,10.340529,51.0,9.021574,28.610443
20211108T1800,8.110529,64.0,8.311245,17.650116
20211108T1900,6.3905287,76.0,5.6233797,50.194427
20211108T2000,5.4605284,79.0,6.28713,76.75948
20211108T2100,4.5005283,83.0,4.73506,98.74616
20211108T2200,3.7205286,86.0,4.802999,77.00538
20211108T2300,3.1605287,87.0,4.6938252,85.60129
20211109T0000,2.7505286,87.0,5.4119864,93.81408
20211109T0100,2.7105286,86.0,4.2136917,109.9831
20211109T0200,2.7105286,85.0,2.7416782,113.19859
20211109T0300,1.9605286,88.0,1.1384199,71.56504
20211109T0400,1.0905286,93.0,0.71999997,360.0
20211109T0500,1.0105287,92.0,1.835647,258.69006
20211109T0600,0.84052867,92.0,2.1897945,260.5377
20211109T0700,0.73052865,92.0,1.1384199,251.56506
20211109T0800,0.80052865,91.0,0.0,180.0
20211109T0900,1.3405286,89.0,1.9386592,338.1986
20211109T1000,2.4805286,85.0,3.396233,327.99463
20211109T1100,4.1205287,78.0,4.802999,347.00537
20211109T1200,5.5205283,73.0,7.5170207,343.30075
20211109T1300,6.5805287,66.0,5.771239,3.5763245
20211109T1400,7.9705286,63.0,5.4119864,356.18594
20211109T1500,9.040529,61.0,3.96,360.0
20211109T1600,9.5505295,60.0,1.835647,348.69006
20211109T1700,8.750529,63.0,2.8116899,320.19443
20211109T1800,7.7705283,67.0,2.5455842,315.0
20211109T1900,7.0805287,70.0,0.5091169,225.0
20211109T2000,6.7205286,71.0,2.5455842,171.8699
20211109T2100,6.5205283,70.0,5.3517847,132.27368
20211109T2200,6.1705284,68.0,10.1887,122.00538
20211109T2300,5.3405285,72.0,12.979984,123.69006
20211110T0000,4.5805287,74.0,9.085988,123.69006
20211110T0100,3.0905285,81.0,6.151683,110.556046
20211110T0200,2.7905285,80.0,9.339208,117.55281
20211110T0300,2.4005284,82.0,8.089993,110.854454
20211110T0400,1.8705287,85.0,6.5693827,99.46232
20211110T0500,2.1105285,84.0,4.829907,116.56505
20211110T0600,2.4205287,82.0,5.634891,116.56505
20211110T0700,3.3405285,77.0,5.937272,104.03624
20211110T0800,3.4005284,76.0,6.519877,96.34019
20211110T0900,4.540529,74.0,4.896529,107.10272
20211110T1000,6.8605285,66.0,3.6,89.99999
20211110T1100,9.110529,62.0,4.198285,59.036232
20211110T1200,11.080529,56.0,6.28713,23.629364
20211110T1300,9.530529,64.0,2.2768397,288.43497
20211110T1400,11.060529,59.0,3.219938,333.43497
20211110T1500,11.8005295,58.0,2.4149535,333.43497
20211110T1600,11.900529,59.0,2.6208394,344.0546
20211110T1700,11.310529,60.0,5.00128,329.7436
20211110T1800,10.630529,60.0,4.8965297,306.02737
20211110T1900,9.590529,63.0,3.8939953,326.30994
20211110T2000,8.630529,66.0,2.52,270.0
20211110T2100,8.310529,67.0,2.52,270.0
20211110T2200,7.9005284,68.0,1.08,270.0
20211110T2300,7.2305284,70.0,1.2979984,303.69006
20211111T0000,6.0605288,75.0,2.968636,345.96375
20211111T0100,5.1105285,80.0,3.8939953,326.30994
20211111T0200,4.9005284,82.0,3.671294,281.30994
20211111T0300,5.0205283,83.0,2.9024127,262.875
20211111T0400,5.1605287,85.0,2.2768397,198.43495
20211111T0500,5.290529,84.0,2.3051248,141.34018
20211111T0600,5.0005283,86.0,2.968636,104.03624
20211111T0700,4.0905285,90.0,3.0758414,69.443954
